Nload,Soil moisture,Grain unit,NSWRM cost,linE,hedge_share_con,buffer_share_con,grassslope_share_con,notill_share_con,lu_share,hedge_moran,buffer_moran,grassslope_moran,notill_moran,buffer_channel_frac,grassslope_channel_frac,notill_channel_frac
-5406.804,13.487,18338.5,-314020.223,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5406.004,13.4876,18356.341,-324343.7908,0,0,0,0,0.199201074,0,1,0.992162991,0,0.212846365,0,0,0.288977842
-5502.504,13.393,18638.254,-178289.9931,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5365.804,13.3412,17897.605,-144678.4266,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5482.204,13.3416,18555.238,-68040.42373,0.063405797,0,0,1,0.055698932,0.941555396,1,0.992162991,1,0.336478125,0,1,0.013628013
-5375.904,13.3628,18370.798,-183193.6317,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5353.104,13.3438,17369.524,-368569.5398,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5402.104,13.3796,18595.933,-154461.5619,0.037391304,0,0.374140011,0,0.201836007,0.060502033,1,0.815500032,0,0.27547051,0.015081826,0,0.000397791
-5425.504,13.3828,18662.755,-208690.2399,0.025264395,0,0.374140011,0,0.413046328,0.030508306,1,0.815500032,0,0.393845802,0.015081826,0,0.000122042
-5350.304,13.3416,17317.056,-387492.9286,0.017241379,0,0.524220957,0,0.548188722,0.032153581,1,0.469287601,0,0.541037122,0.012497599,0,9.20E-05
-5342.904,13.2036,16533.481,-302410.7027,0.031717748,0,0.898360967,0,0.624088702,0.047626688,1,0.091068038,0,0.646837755,0.00698466,0,8.08E-05
-5365.704,13.4198,17898.806,-363050.8543,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5400.104,13.4764,18353.305,-332043.8329,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5407.104,13.3872,18634.026,-162520.8837,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5345.904,13.2174,16570.02,-370552.9011,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5446.404,13.3208,18604.758,-46773.37875,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5354.104,13.2156,17125.901,-217352.9683,0.014163373,0,0.374140011,0,0.61210329,0.020793254,1,0.815500032,0,0.643555332,0.015081826,0,8.24E-05
-5404.904,13.4396,18522.673,-304738.984,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5408.504,13.4348,18565.538,-264824.5838,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5358.504,13.1784,17076.394,-154698.9072,0.014163373,0,0.374140011,0,0.61210329,0.020793254,1,0.815500032,0,0.643555332,0.015081826,0,8.24E-05
-5497.604,13.3686,18644.054,-130444.1299,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5434.904,13.338,18596.375,-69110.76412,0.033816425,1,0.396244071,0,0.407349115,0.080101954,0,0.763299747,0,0.401775008,0.02112863,0,0.000123749
-5365.504,13.3924,18200.863,-302413.9237,0.01754386,0,0.524220957,0,0.544937102,0.032339235,1,0.469287601,0,0.544157299,0.012497599,0,9.25E-05
-5497.304,13.323,18668.983,-85300.62228,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5339.004,13.046,15113.028,-349637.7073,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5461.804,13.3444,18690.445,-107707.5281,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5386.304,13.3342,18286.263,-116468.5202,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5375.504,13.459,18030.248,-342802.8825,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5345.504,13.1962,16702.388,-294509.4641,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5469.704,13.315,18631.608,-29404.85339,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5403.304,13.439,18397.394,-246584.462,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5414.004,13.3834,18598.724,-130425.1375,0.016624041,1,0.02210406,0,0.258534671,0.079972408,0,0.993266239,0,0.30974389,1,0,7.94E-05
-5342.604,13.2198,16591.052,-381575.3733,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5464.304,13.3356,18562.764,-63623.65544,0.025450689,0,0.546325017,0,0.314233602,0.056959655,1,0.372059893,0,0.359830506,0.014231404,0,0.001483333
-5464.704,13.3172,18644.808,-44095.32584,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5330.704,12.7532,13392.756,-270786.3643,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5379.304,13.3742,18504.166,-186209.325,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5496.404,13.3952,18612.081,-178156.2558,0.025264395,0,0.374140011,0,0.408292797,0.030852539,1,0.815500032,0,0.402432481,0.015081826,0,0.000123463
-5346.504,13.178,16694.004,-230864.8395,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5403.304,13.4656,18551.294,-317771.2918,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5398.904,13.3698,18565.017,-146389.7593,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5469.304,13.284,18343.415,-19811.50863,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5346.304,13.1764,16718.043,-216677.0532,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5430.904,13.434,18588.932,-243460.9614,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5351.404,13.2002,17058.281,-235529.7339,0.014163373,0,0.374140011,0,0.61210329,0.020793254,1,0.815500032,0,0.643555332,0.015081826,0,8.24E-05
-5354.204,13.144,16644.954,-154311.5407,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5440.504,13.3272,18636.921,-76631.93264,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5462.704,13.316,18634.424,-36660.5334,0,0,0,0,0.199201074,0,1,0.992162991,0,0.212846365,0,0,0.288977842
-5412.804,13.4884,18338.885,-318517.0089,0.001672241,0,0.02210406,0,0.270185546,0.002834105,1,0.993266239,0,0.315279968,1,0,9.79E-05
-5405.004,13.4362,18409.689,-235488.641,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5375.704,13.4228,18373.913,-288522.7425,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5500.504,13.3006,18615.466,-12681.51725,0.049199085,0,0.374140011,0,0.148814444,0.080326927,1,0.815500032,0,0.173261935,0.015081826,0,0.000539521
-5413.004,13.4976,18302.933,-331546.1046,0.001672241,0,0.02210406,0,0.270185546,0.002834105,1,0.993266239,0,0.315279968,1,0,9.79E-05
-5378.704,13.3416,18327.674,-123252.7591,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5408.004,13.449,18630.143,-264863.1014,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5402.704,13.3694,18538.867,-114948.7756,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5469.104,13.3108,18629.238,-20404.87893,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5375.204,13.3502,18279.835,-150400.7465,0.020933977,0,0.374140011,0.109440559,0.517277033,0.176937377,1,0.815500032,0.367558147,0.471264617,0.015081826,0,9.75E-05
-5469.704,13.325,18624.105,-37482.77486,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5380.104,13.3758,18367.972,-192561.9934,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5511.804,13.3096,18609.936,-15000.1252,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5367.104,13.368,17964.072,-208953.5964,0.018457752,0,0.396244071,0,0.524371124,0.025580475,1,0.763299747,0,0.48368642,0.02112863,0,9.61E-05
-5376.704,13.3512,18316.148,-155414.3277,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5404.504,13.398,18620.467,-212461.2493,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5430.004,13.339,18629.947,-107469.2352,0.033816425,1,0.396244071,0,0.407349115,0.080101954,0,0.763299747,0,0.401775008,0.02112863,0,0.000123749
-5379.304,13.4656,18367.277,-319587.7922,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5467.104,13.3286,18651.428,-60263.96178,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5342.504,13.2224,16589.922,-384550.0373,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5345.504,13.198,16705.779,-300057.6771,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5376.404,13.432,17790.625,-292974.5508,0.020933977,0,0.374140011,0.109440559,0.517277033,0.176937377,1,0.815500032,0.367558147,0.471264617,0.015081826,0,9.75E-05
-5504.704,13.3408,18669.329,-93874.41491,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5470.704,13.3236,18628.578,-40953.2171,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5392.204,13.3812,18559.313,-174967.5206,0.239130435,0,0.144311556,0,0.008614726,0.367875506,1,0.813652194,0,0.053439151,0.015344037,0,0
-5405.604,13.4044,18614.045,-218461.4,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5379.104,13.369,18374.393,-186561.8427,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5412.804,13.3782,18536.535,-127194.4653,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5364.704,13.3918,18126.012,-284165.1106,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5374.304,13.3706,18337.852,-178071.71,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5541.804,13.305,18616.766,-9910.354674,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5407.304,13.391,18630.529,-165546.3705,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5405.404,13.3426,18574.502,-83733.65736,0.025450689,0,0.546325017,0,0.314233602,0.056959655,1,0.372059893,0,0.359830506,0.014231404,0,0.001483333
-5504.304,13.3444,18666.791,-100928.5653,0,0,0.374140011,0,0,1,1,0.815500032,0,0.005712662,0.015081826,0,0
-5416.404,13.3566,18583.254,-93039.22043,0.016624041,1,0.02210406,0,0.258534671,0.079972408,0,0.993266239,0,0.30974389,1,0,7.94E-05
-5368.904,13.4284,17947.585,-337214.0772,0,0,0,0,0.548188722,0,1,0.992162991,0,0.541037122,0,0,9.20E-05
-5342.904,12.989,15850.757,-201681.4437,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5504.504,13.3,18617.377,-7560.171316,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5504.404,13.2982,18610.621,-2539.260952,0,0,0,0,0.407349115,0,1,0.992162991,0,0.401775008,0,0,0.000123749
-5342.304,13.211,16585.004,-350298.0615,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5472.404,13.327,18609.282,-44238.91434,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5366.704,13.4262,17892.383,-369051.0051,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5387.704,13.3354,18432.76,-83517.69509,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5406.204,13.4418,18380.471,-254256.0242,0.001672241,0,0.02210406,0,0.270185546,0.002834105,1,0.993266239,0,0.315279968,1,0,9.79E-05
-5405.604,13.4026,18610.655,-212913.1871,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5364.804,13.3984,18119.59,-290165.2613,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5431.804,13.4594,18524.339,-299441.7598,0.033816425,1,0.396244071,0,0.407349115,0.080101954,0,0.763299747,0,0.401775008,0.02112863,0,0.000123749
-5365.704,13.4204,17897.562,-363820.0128,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5402.204,13.4976,18304.567,-332766.2751,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5407.404,13.3852,18642.469,-181555.0501,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5470.204,13.3178,18622.816,-26405.02965,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5341.404,13.21,16741.819,-304316.3374,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5399.004,13.3606,18545.635,-118678.0644,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5469.404,13.3202,18586.43,-36390.61477,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5401.504,13.391,18630.529,-167211.7425,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5404.904,13.4014,18583.638,-214854.1425,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5350.204,13.1786,16926.098,-237478.3075,0.020772947,0,0.374140011,0,0.44303306,0.028502205,1,0.815500032,0,0.453172492,0.015081826,0,0.000113782
-5380.104,13.4492,18463.761,-282008.2696,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5378.704,13.3484,18321.25,-129252.9099,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5342.804,13.1624,16676.291,-207010.8602,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5348.204,13.2076,16879.946,-263475.8645,0.020772947,0,0.374140011,0,0.44303306,0.028502205,1,0.815500032,0,0.453172492,0.015081826,0,0.000113782
-5411.304,13.364,18611.398,-112465.7854,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5408.404,13.391,18630.529,-165199.7841,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5371.104,13.3692,18321.625,-189653.9014,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5377.604,13.2406,17912.558,-98126.65478,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5505.204,13.3096,18609.936,-17012.08353,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5359.704,13.2104,17567.835,-158888.4111,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5463.904,13.377,18724.42,-154888.8874,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5331.604,12.8518,14024.491,-253520.4602,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5467.204,13.3158,18608.908,-26923.15005,0,0,0,0,0.00325162,0,1,0.992162991,0,0.037008226,0,0,0
-5505.504,13.3048,18604.199,-8539.41168,0,0,0,0,0.407349115,0,1,0.992162991,0,0.401775008,0,0,0.000123749
-5379.604,13.4388,18431.159,-265306.9779,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5379.504,13.3908,18376.572,-212001.8236,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5409.304,13.3892,18645.929,-186825.358,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5341.304,13.017,15832.684,-259978.664,0.022863568,0,0.625859989,0,0.548188722,0.038149874,1,0.362401572,0,0.541037122,0.010025797,0,9.20E-05
-5398.104,13.473,18304.26,-341896.1073,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5511.804,13.311,18613.326,-20548.33818,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5380.504,13.3104,17920.331,-102150.669,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5381.304,13.3518,18338.197,-137640.9378,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5472.704,13.283,18335.996,-12568.4342,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5341.104,12.892,15139.048,-233600.9128,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5332.004,12.9504,14848.401,-443040.0648,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5499.004,13.3404,18662.985,-90391.38491,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5346.104,13.2122,16563.998,-359998.7806,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5336.604,12.8394,14025.9,-221436.5733,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5336.704,13.0282,15371.6,-276770.818,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5470.004,13.3132,18625.666,-23082.14142,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5336.004,12.9846,15020.007,-227248.2107,0.011832691,0,0.374140011,0,0.877663133,0.014593529,1,0.815500032,0,0.772409263,0.015081826,0,0.000428021
-5406.204,13.3856,18640.344,-165094.4327,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5412.904,13.3846,18530.111,-133194.616,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5341.504,13.1826,16658.207,-299679.2406,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5393.204,13.4316,18477.472,-314374.6609,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5379.904,13.3768,18355.572,-191223.382,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5395.104,13.3682,18562.016,-145222.9748,0.052291422,0,0.898360967,0,0.410600735,0.070640461,1,0.091068038,0,0.410034933,0.00698466,0,0.000122769
-5376.104,13.4292,18364.039,-290581.915,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5465.104,13.3218,18619.293,-44176.77432,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5391.804,13.3916,18559.646,-195345.3059,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5369.604,13.4326,17901.483,-343141.8962,0,0,0,0,0.548188722,0,1,0.992162991,0,0.541037122,0,0,9.20E-05
-5347.704,13.1478,16719.625,-170448.5384,0.034549689,0,0.898360967,0,0.540517678,0.054588417,1,0.091068038,0,0.533406519,0.00698466,0,9.33E-05
-5376.604,13.434,18409.101,-267623.3772,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5325.204,12.731,13042.705,-392527.8623,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5394.304,13.438,18471.05,-320374.8116,0.025264395,0,0.374140011,0,0.410600735,0.030684442,1,0.815500032,0,0.410034933,0.015081826,0,0.000122769
-5380.604,13.3972,18370.148,-218001.9744,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5470.004,13.3212,18622.636,-34630.50512,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5440.504,13.3338,18630.501,-82632.08337,0.002415459,0,0.02210406,0,0.259478353,0.002950708,1,0.993266239,0,0.309926804,1,0,7.91E-05
-5465.304,13.3756,18697.813,-136152.472,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5401.504,13.4398,18508.755,-283535.5829,0.051932367,0,0.374140011,0,0.261786291,0.047302168,1,0.815500032,0,0.317902643,0.015081826,0,7.84E-05
-5347.304,13.1808,16711.375,-248998.4403,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5385.604,13.3214,18059.042,-97153.59095,0.020321361,0,0.374140011,0,0.448730273,0.028150519,1,0.815500032,0,0.445265751,0.015081826,0,0.000112337
-5407.904,13.3622,18539.964,-101451.6158,0.032233883,0,0.374140011,0,0.460987364,0.027422557,1,0.815500032,0,0.494616849,0.015081826,0,0.062458573
-5363.004,13.4124,17869.532,-304760.821,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5457.604,13.3264,18647.149,-54915.78004,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5401.504,13.3844,18636.953,-161211.5918,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5377.404,13.3878,18505.01,-195839.5926,0,0,0,0,0.501751835,0,1,0.992162991,0,0.522502697,0,0,0.000100466
-5383.004,13.3992,18450.753,-210692.768,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5459.604,13.3152,18565.994,-39606.78046,0,0,0,0,0.408292797,0,1,0.992162991,0,0.402432481,0,0,0.000123463
-5341.304,13.1914,16589.323,-271817.2023,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5343.404,13.1888,16693.975,-277361.4844,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5542.904,13.3116,18610.342,-15910.5054,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5394.704,13.4708,17906.828,-362110.893,0.025501672,0,0.625859989,0,0.501751835,0.04153398,1,0.362401572,0,0.522502697,0.010025797,0,0.000100466
-5408.904,13.4524,18583.94,-267817.8369,0.002557545,0,0.02210406,0,0.258534671,0.002961446,1,0.993266239,0,0.30974389,1,0,7.94E-05
-5335.104,13.0014,15629.33,-310347.6913,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5407.804,13.3508,18582.635,-87042.40467,0.001207729,0,0.02210406,0,0.407349115,0.001881594,1,0.993266239,0,0.401775008,1,0,0.000123749
-5468.804,13.3192,18631.158,-32011.96888,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5374.504,13.3668,18356.712,-174682.462,0,0,0,0,0.616417658,0,1,0.992162991,0,0.631952249,0,0,8.18E-05
-5416.704,13.3468,18574.52,-76139.60424,0.016624041,1,0.02210406,0,0.258534671,0.079972408,0,0.993266239,0,0.30974389,1,0,7.94E-05
-5435.704,13.275,18282.941,-27113.57266,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
-5342.604,13.198,16705.779,-301722.0946,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5376.204,13.427,18372.109,-288035.1372,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5401.504,13.3856,18640.344,-166759.8047,0.025966184,0,0.374140011,0,0.407349115,0.030921803,1,0.815500032,0,0.401775008,0.015081826,0,0.000123749
-5362.104,13.41,17987.333,-295150.5335,0,0,0,0,0.624088702,0,1,0.992162991,0,0.646837755,0,0,8.08E-05
-5496.504,13.3754,18728.049,-153541.6772,0,0,0.249299087,0,0,1,1,0,0,0.005712662,0.009235338,0,0
-5409.004,13.3704,18527.351,-109720.8795,0.032233883,0,0.374140011,0,0.460987364,0.027422557,1,0.815500032,0,0.494616849,0.015081826,0,0.062458573
-5396.104,13.4706,17908.811,-361457.3478,0.031772575,0,0.518451567,0,0.501751835,0.034653035,1,0.810456874,0,0.522502697,0.00614947,0,0.000100466
-5384.704,13.3266,18285.222,-104103.2997,0.017976589,0,0.374140011,0,0.501751835,0.025250888,1,0.815500032,0,0.522502697,0.015081826,0,0.000100466
-5344.104,13.169,16712.682,-213326.601,0.033358321,0,0.898360967,0,0.548188722,0.053865685,1,0.091068038,0,0.541037122,0.00698466,0,9.20E-05
-5455.604,13.3554,18662.151,-127244.1688,0,0,0,0,0,0,1,0.992162991,0,0.005712662,0,0,0
-5371.404,13.422,18257.179,-282339.9126,0.016116942,0,0.374140011,0,0.548188722,0.023161435,1,0.815500032,0,0.541037122,0.015081826,0,9.20E-05
